game_id,score1,score2,team1,team2,week,year
220905019,16,13,San Francisco,NY Giants,1,2002
220908002,37,31,NY Jets,Buffalo,1,2002
220908003,27,23,Chicago,Minnesota,1,2002
220908004,34,6,San Diego,Cincinnati,1,2002
220908005,40,39,Kansas City,Cleveland,1,2002
220908009,37,34,Green Bay,Atlanta,1,2002
220908010,27,24,Tennessee,Philadelphia,1,2002
220908015,49,21,Miami,Detroit,1,2002
220908028,31,23,Washington,Arizona,1,2002
220908029,10,7,Carolina,Baltimore,1,2002
220908030,28,25,Indianapolis,Jacksonville,1,2002
220908007,23,16,Denver,St. Louis,1,2002
220908013,31,17,Oakland,Seattle,1,2002
220908027,26,20,New Orleans,Tampa Bay,1,2002
220908034,19,10,Houston,Dallas,1,2002
220909017,30,14,New England,Pittsburgh,1,2002
221110009,40,14,Green Bay,Detroit,10,2002
221110010,17,10,Tennessee,Houston,10,2002
221110014,28,24,St. Louis,San Diego,10,2002
221110016,27,20,NY Giants,Minnesota,10,2002
221110021,35,13,Indianapolis,Philadelphia,10,2002
221110023,34,34,Pittsburgh,Atlanta,10,2002
221110029,34,24,New Orleans,Carolina,10,2002
221110033,38,27,Baltimore,Cincinnati,10,2002
221110022,27,6,Seattle,Arizona,10,2002
221110030,26,7,Jacksonville,Washington,10,2002
221110003,33,30,New England,Chicago,10,2002
221110025,17,13,San Francisco,Kansas City,10,2002
221110020,13,10,NY Jets,Miami,10,2002
221111007,34,10,Oakland,Denver,10,2002
221117001,24,17,Atlanta,New Orleans,11,2002
221117004,27,20,Cleveland,Cincinnati,11,2002
221117010,31,23,Tennessee,Pittsburgh,11,2002
221117011,20,3,Indianapolis,Dallas,11,2002
221117012,17,16,Kansas City,Buffalo,11,2002
221117016,31,21,Minnesota,Green Bay,11,2002
221117019,19,17,NY Giants,Washington,11,2002
221117021,38,14,Philadelphia,Arizona,11,2002
221117034,24,21,Jacksonville,Houston,11,2002
221117024,20,17,San Diego,San Francisco,11,2002
221117027,23,10,Tampa Bay,Carolina,11,2002
221117008,31,14,NY Jets,Detroit,11,2002
221117015,26,7,Miami,Baltimore,11,2002
221117026,31,9,Denver,Seattle,11,2002
221117013,27,20,Oakland,New England,11,2002
221118014,21,16,St. Louis,Chicago,11,2002
221124003,20,17,Chicago,Detroit,12,2002
221124006,21,19,Dallas,Jacksonville,12,2002
221124015,30,3,Miami,San Diego,12,2002
221124017,24,17,New England,Minnesota,12,2002
221124018,24,15,Cleveland,New Orleans,12,2002
221124020,31,13,NY Jets,Buffalo,12,2002
221124023,29,21,Pittsburgh,Cincinnati,12,2002
221124028,20,17,Washington,St. Louis,12,2002
221124029,41,0,Atlanta,Carolina,12,2002
221124033,13,12,Baltimore,Tennessee,12,2002
221124022,41,20,Oakland,Arizona,12,2002
221124026,39,32,Seattle,Kansas City,12,2002
221124027,21,7,Tampa Bay,Green Bay,12,2002
221124034,16,14,Houston,NY Giants,12,2002
221124007,23,20,Indianapolis,Denver,12,2002
221125025,38,17,Philadelphia,San Francisco,12,2002
221128008,20,12,New England,Detroit,13,2002
221128006,27,20,Dallas,Washington,13,2002
221201002,38,21,Buffalo,Miami,13,2002
221201004,27,23,Baltimore,Cincinnati,13,2002
221201005,13,6,Carolina,Cleveland,13,2002
221201009,30,20,Green Bay,Chicago,13,2002
221201012,49,0,Kansas City,Arizona,13,2002
221201016,30,24,Atlanta,Minnesota,13,2002
221201019,32,29,Tennessee,NY Giants,13,2002
221201030,25,23,Pittsburgh,Jacksonville,13,2002
221201011,19,3,Indianapolis,Houston,13,2002
221201024,30,27,San Diego,Denver,13,2002
221201021,10,3,Philadelphia,St. Louis,13,2002
221201025,31,24,San Francisco,Seattle,13,2002
221201018,23,20,New Orleans,Tampa Bay,13,2002
221202013,26,20,Oakland,NY Jets,13,2002
221208006,31,27,San Francisco,Dallas,14,2002
221208010,27,17,Tennessee,Indianapolis,14,2002
221208012,49,10,Kansas City,St. Louis,14,2002
221208017,27,17,New England,Buffalo,14,2002
221208023,24,6,Houston,Pittsburgh,14,2002
221208027,34,10,Tampa Bay,Atlanta,14,2002
221208028,27,21,NY Giants,Washington,14,2002
221208029,52,31,Carolina,Cincinnati,14,2002
221208030,21,20,Cleveland,Jacksonville,14,2002
221208022,23,20,Arizona,Detroit,14,2002
221208026,27,20,Philadelphia,Seattle,14,2002
221208033,37,25,New Orleans,Baltimore,14,2002
221208020,19,13,NY Jets,Denver,14,2002
221208024,27,7,Oakland,San Diego,14,2002
221208009,26,22,Green Bay,Minnesota,14,2002
221209015,27,9,Miami,Chicago,14,2002
221215001,30,24,Seattle,Atlanta,15,2002
221215002,20,13,Buffalo,San Diego,15,2002
221215003,20,13,Chicago,NY Jets,15,2002
221215004,29,15,Jacksonville,Cincinnati,15,2002
221215005,28,23,Indianapolis,Cleveland,15,2002
221215008,23,20,Tampa Bay,Detroit,15,2002
221215015,23,17,Miami,Oakland,15,2002
221215018,32,31,Minnesota,New Orleans,15,2002
221215021,34,21,Philadelphia,Washington,15,2002
221215023,30,14,Pittsburgh,Carolina,15,2002
221215034,23,19,Baltimore,Houston,15,2002
221215007,31,24,Denver,Kansas City,15,2002
221215019,37,7,NY Giants,Dallas,15,2002
221215025,20,14,Green Bay,San Francisco,15,2002
221215014,30,28,St. Louis,Arizona,15,2002
221216010,24,7,Tennessee,New England,15,2002
221221016,20,17,Minnesota,Miami,16,2002
221221022,17,14,San Francisco,Arizona,16,2002
221221006,27,3,Philadelphia,Dallas,16,2002
221222001,36,15,Atlanta,Detroit,16,2002
221222004,20,13,Cincinnati,New Orleans,16,2002
221222009,10,0,Green Bay,Buffalo,16,2002
221222011,44,27,NY Giants,Indianapolis,16,2002
221222012,24,22,Kansas City,San Diego,16,2002
221222028,26,10,Washington,Houston,16,2002
221222029,24,14,Carolina,Chicago,16,2002
221222030,28,10,Tennessee,Jacksonville,16,2002
221222026,30,10,Seattle,St. Louis,16,2002
221222013,28,16,Oakland,Denver,16,2002
221222033,14,13,Cleveland,Baltimore,16,2002
221222017,30,17,NY Jets,New England,16,2002
221223027,17,7,Pittsburgh,Tampa Bay,16,2002
221228019,10,7,NY Giants,Philadelphia,17,2002
221228013,24,0,Oakland,Kansas City,17,2002
221229002,27,9,Buffalo,Cincinnati,17,2002
221229005,24,16,Cleveland,Atlanta,17,2002
221229008,38,36,Minnesota,Detroit,17,2002
221229017,27,24,New England,Miami,17,2002
221229018,10,6,Carolina,New Orleans,17,2002
221229023,34,31,Pittsburgh,Baltimore,17,2002
221229028,20,14,Washington,Dallas,17,2002
221229034,13,3,Tennessee,Houston,17,2002
221229011,20,13,Indianapolis,Jacksonville,17,2002
221229007,37,7,Denver,Arizona,17,2002
221229020,42,17,NY Jets,Green Bay,17,2002
221229024,31,28,Seattle,San Diego,17,2002
221229003,15,0,Tampa Bay,Chicago,17,2002
221230014,31,20,St. Louis,San Francisco,17,2002
220915001,14,13,Chicago,Atlanta,2,2002
220915005,20,7,Cleveland,Cincinnati,2,2002
220915006,21,13,Dallas,Tennessee,2,2002
220915011,21,13,Miami,Indianapolis,2,2002
220915012,23,16,Jacksonville,Kansas City,2,2002
220915018,35,20,New Orleans,Green Bay,2,2002
220915020,44,7,New England,NY Jets,2,2002
220915029,31,7,Carolina,Detroit,2,2002
220915033,25,0,Tampa Bay,Baltimore,2,2002
220915014,26,21,NY Giants,St. Louis,2,2002
220915026,24,13,Arizona,Seattle,2,2002
220915016,45,39,Buffalo,Minnesota,2,2002
220915024,24,3,San Diego,Houston,2,2002
220915025,24,14,Denver,San Francisco,2,2002
220915023,30,17,Oakland,Pittsburgh,2,2002
220916028,37,7,Philadelphia,Washington,2,2002
220922003,29,23,New Orleans,Chicago,3,2002
220922010,31,28,Cleveland,Tennessee,3,2002
220922015,30,3,Miami,NY Jets,3,2002
220922016,21,14,Carolina,Minnesota,3,2002
220922017,41,38,New England,Kansas City,3,2002
220922021,44,13,Philadelphia,Dallas,3,2002
220922034,23,3,Indianapolis,Houston,3,2002
220922007,28,23,Denver,Buffalo,3,2002
220922022,23,15,San Diego,Arizona,3,2002
220922008,37,31,Green Bay,Detroit,3,2002
220922019,9,6,NY Giants,Seattle,3,2002
220922025,20,10,San Francisco,Washington,3,2002
220922001,30,3,Atlanta,Cincinnati,3,2002
220923027,26,14,Tampa Bay,St. Louis,3,2002
220929002,33,27,Buffalo,Chicago,4,2002
220929008,26,21,Detroit,New Orleans,4,2002
220929009,17,14,Green Bay,Carolina,4,2002
220929012,48,30,Kansas City,Miami,4,2002
220929014,13,10,Dallas,St. Louis,4,2002
220929021,35,17,Philadelphia,Houston,4,2002
220929023,16,13,Pittsburgh,Cleveland,4,2002
220929030,28,3,Jacksonville,NY Jets,4,2002
220929004,35,7,Tampa Bay,Cincinnati,4,2002
220929022,21,7,Arizona,NY Giants,4,2002
220929013,52,25,Oakland,Tennessee,4,2002
220929024,21,14,San Diego,New England,4,2002
220929026,48,23,Seattle,Minnesota,4,2002
220930033,34,23,Baltimore,Denver,4,2002
221006001,20,6,Tampa Bay,Atlanta,5,2002
221006002,49,31,Oakland,Buffalo,5,2002
221006006,21,17,NY Giants,Dallas,5,2002
221006010,31,14,Washington,Tennessee,5,2002
221006011,28,21,Indianapolis,Cincinnati,5,2002
221006015,26,13,Miami,New England,5,2002
221006018,32,29,New Orleans,Pittsburgh,5,2002
221006029,16,13,Arizona,Carolina,5,2002
221006007,26,9,Denver,San Diego,5,2002
221006020,29,25,Kansas City,NY Jets,5,2002
221006025,37,13,San Francisco,St. Louis,5,2002
221006030,28,25,Jacksonville,Philadelphia,5,2002
221006005,26,21,Baltimore,Cleveland,5,2002
221007003,34,21,Green Bay,Chicago,5,2002
221013004,34,7,Pittsburgh,Cincinnati,6,2002
221013006,14,13,Dallas,Carolina,6,2002
221013011,22,20,Indianapolis,Baltimore,6,2002
221013016,31,24,Minnesota,Detroit,6,2002
221013017,28,10,Green Bay,New England,6,2002
221013019,17,10,Atlanta,NY Giants,6,2002
221013027,17,3,Tampa Bay,Cleveland,6,2002
221013028,43,27,New Orleans,Washington,6,2002
221013034,31,24,Buffalo,Houston,6,2002
221013010,23,14,Tennessee,Jacksonville,6,2002
221013014,28,13,St. Louis,Oakland,6,2002
221013024,35,34,San Diego,Kansas City,6,2002
221013007,24,22,Miami,Denver,6,2002
221014026,28,21,San Francisco,Seattle,6,2002
221020001,30,0,Atlanta,Carolina,7,2002
221020008,23,20,Detroit,Chicago,7,2002
221020012,37,34,Denver,Kansas City,7,2002
221020014,37,20,St. Louis,Seattle,7,2002
221020015,23,10,Buffalo,Miami,7,2002
221020018,35,27,New Orleans,San Francisco,7,2002
221020020,20,7,NY Jets,Minnesota,7,2002
221020033,17,10,Baltimore,Jacksonville,7,2002
221020005,34,17,Cleveland,Houston,7,2002
221020013,27,21,San Diego,Oakland,7,2002
221020009,30,9,Green Bay,Washington,7,2002
221020021,20,10,Philadelphia,Tampa Bay,7,2002
221020022,9,6,Arizona,Dallas,7,2002
221021023,28,10,Pittsburgh,Indianapolis,7,2002
221027002,24,17,Buffalo,Detroit,8,2002
221027004,30,24,Tennessee,Cincinnati,8,2002
221027006,17,14,Seattle,Dallas,8,2002
221027012,20,10,Kansas City,Oakland,8,2002
221027016,25,7,Minnesota,Chicago,8,2002
221027018,37,35,Atlanta,New Orleans,8,2002
221027020,24,21,Cleveland,NY Jets,8,2002
221027029,12,9,Tampa Bay,Carolina,8,2002
221027033,31,18,Pittsburgh,Baltimore,8,2002
221027025,38,28,San Francisco,Arizona,8,2002
221027017,24,16,Denver,New England,8,2002
221027030,21,19,Houston,Jacksonville,8,2002
221027028,26,21,Washington,Indianapolis,8,2002
221028021,17,3,Philadelphia,NY Giants,8,2002
221103001,20,17,Atlanta,Baltimore,9,2002
221103002,38,7,New England,Buffalo,9,2002
221103003,19,13,Philadelphia,Chicago,9,2002
221103005,23,20,Pittsburgh,Cleveland,9,2002
221103008,9,7,Detroit,Dallas,9,2002
221103011,23,15,Tennessee,Indianapolis,9,2002
221103027,38,24,Tampa Bay,Minnesota,9,2002
221103034,38,3,Cincinnati,Houston,9,2002
221103024,44,13,NY Jets,San Diego,9,2002
221103013,23,20,San Francisco,Oakland,9,2002
221103022,27,14,St. Louis,Arizona,9,2002
221103026,14,3,Washington,Seattle,9,2002
221103019,24,17,NY Giants,Jacksonville,9,2002
221104009,24,10,Green Bay,Miami,9,2002
230904028,16,13,Washington,NY Jets,1,2003
230907002,31,0,Buffalo,New England,1,2003
230907004,30,10,Denver,Cincinnati,1,2003
230907005,9,6,Indianapolis,Cleveland,1,2003
230907008,42,24,Detroit,Arizona,1,2003
230907009,30,25,Minnesota,Green Bay,1,2003
230907012,27,14,Kansas City,San Diego,1,2003
230907015,21,20,Houston,Miami,1,2003
230907019,23,13,NY Giants,St. Louis,1,2003
230907023,34,15,Pittsburgh,Baltimore,1,2003
230907029,24,23,Carolina,Jacksonville,1,2003
230907006,27,13,Atlanta,Dallas,1,2003
230907025,49,7,San Francisco,Chicago,1,2003
230907026,27,10,Seattle,New Orleans,1,2003
230907010,25,20,Tennessee,Oakland,1,2003
230908021,17,0,Tampa Bay,Philadelphia,1,2003
231109004,34,27,Cincinnati,Houston,10,2003
231109008,12,10,Detroit,Chicago,10,2003
231109010,31,7,Tennessee,Miami,10,2003
231109012,41,20,Kansas City,Cleveland,10,2003
231109019,27,7,Atlanta,NY Giants,10,2003
231109023,28,15,Pittsburgh,Arizona,10,2003
231109028,27,20,Washington,Seattle,10,2003
231109029,27,24,Carolina,Tampa Bay,10,2003
231109030,28,23,Jacksonville,Indianapolis,10,2003
231109024,42,28,San Diego,Minnesota,10,2003
231109006,10,6,Dallas,Buffalo,10,2003
231109013,27,24,NY Jets,Oakland,10,2003
231109014,33,22,St. Louis,Baltimore,10,2003
231110009,17,14,Philadelphia,Green Bay,10,2003
231116002,12,10,Houston,Buffalo,11,2003
231116003,23,21,St. Louis,Chicago,11,2003
231116004,24,19,Cincinnati,Kansas City,11,2003
231116005,44,6,Cleveland,Arizona,11,2003
231116010,10,3,Tennessee,Jacksonville,11,2003
231116015,9,6,Miami,Baltimore,11,2003
231116018,23,20,New Orleans,Atlanta,11,2003
231116021,28,10,Philadelphia,NY Giants,11,2003
231116029,20,17,Carolina,Washington,11,2003
231116007,37,8,Denver,San Diego,11,2003
231116011,38,31,Indianapolis,NY Jets,11,2003
231116013,28,18,Oakland,Minnesota,11,2003
231116026,35,14,Seattle,Detroit,11,2003
231116027,20,13,Green Bay,Tampa Bay,11,2003
231116017,12,0,New England,Dallas,11,2003
231117025,30,14,San Francisco,Pittsburgh,11,2003
231123002,17,14,Indianapolis,Buffalo,12,2003
231123005,13,6,Pittsburgh,Cleveland,12,2003
231123006,24,20,Dallas,Carolina,12,2003
231123009,20,10,Green Bay,San Francisco,12,2003
231123016,24,14,Minnesota,Detroit,12,2003
231123020,13,10,NY Jets,Jacksonville,12,2003
231123021,33,20,Philadelphia,New Orleans,12,2003
231123033,44,41,Baltimore,Seattle,12,2003
231123034,23,20,New England,Houston,12,2003
231123007,19,10,Chicago,Denver,12,2003
231123022,30,27,St. Louis,Arizona,12,2003
231123001,38,31,Tennessee,Atlanta,12,2003
231123012,27,24,Kansas City,Oakland,12,2003
231123024,34,27,Cincinnati,San Diego,12,2003
231123015,24,23,Miami,Washington,12,2003
231124027,19,13,Tampa Bay,NY Giants,12,2003
231127008,22,14,Detroit,Green Bay,13,2003
231127006,40,21,Miami,Dallas,13,2003
231130003,28,3,Chicago,Arizona,13,2003
231130011,38,34,New England,Indianapolis,13,2003
231130014,48,17,St. Louis,Minnesota,13,2003
231130019,24,7,Buffalo,NY Giants,13,2003
231130023,24,20,Cincinnati,Pittsburgh,13,2003
231130029,25,16,Philadelphia,Carolina,13,2003
231130033,44,6,Baltimore,San Francisco,13,2003
231130034,17,13,Houston,Atlanta,13,2003
231130028,24,20,New Orleans,Washington,13,2003
231130013,22,8,Denver,Oakland,13,2003
231130024,28,24,Kansas City,San Diego,13,2003
231130026,34,7,Seattle,Cleveland,13,2003
231130030,17,10,Jacksonville,Tampa Bay,13,2003
231201020,24,17,NY Jets,Tennessee,13,2003
231207008,14,7,San Diego,Detroit,14,2003
231207009,34,21,Green Bay,Chicago,14,2003
231207010,29,27,Indianapolis,Tennessee,14,2003
231207016,34,7,Minnesota,Seattle,14,2003
231207018,14,7,Tampa Bay,New Orleans,14,2003
231207019,20,7,Washington,NY Giants,14,2003
231207021,36,10,Philadelphia,Dallas,14,2003
231207023,27,7,Pittsburgh,Oakland,14,2003
231207030,27,0,Jacksonville,Houston,14,2003
231207033,31,13,Baltimore,Cincinnati,14,2003
231207025,50,14,San Francisco,Arizona,14,2003
231207002,17,6,Buffalo,NY Jets,14,2003
231207007,45,27,Denver,Kansas City,14,2003
231207017,12,0,New England,Miami,14,2003
231207001,20,14,Atlanta,Carolina,14,2003
231208005,26,20,St. Louis,Cleveland,14,2003
231214003,13,10,Chicago,Minnesota,15,2003
231214004,41,38,Cincinnati,San Francisco,15,2003
231214010,28,26,Tennessee,Buffalo,15,2003
231214011,38,7,Indianapolis,Atlanta,15,2003
231214012,45,17,Kansas City,Detroit,15,2003
231214014,27,22,St. Louis,Seattle,15,2003
231214017,27,13,New England,Jacksonville,15,2003
231214020,6,0,NY Jets,Pittsburgh,15,2003
231214027,16,3,Tampa Bay,Houston,15,2003
231214007,23,20,Denver,Cleveland,15,2003
231214013,20,12,Oakland,Baltimore,15,2003
231214022,20,17,Carolina,Arizona,15,2003
231214024,38,21,Green Bay,San Diego,15,2003
231214028,27,0,Dallas,Washington,15,2003
231214018,45,7,New Orleans,NY Giants,15,2003
231215015,34,27,Philadelphia,Miami,15,2003
231220027,30,28,Atlanta,Tampa Bay,16,2003
231220016,45,20,Minnesota,Kansas City,16,2003
231220020,21,16,New England,NY Jets,16,2003
231221002,20,3,Miami,Buffalo,16,2003
231221003,27,24,Chicago,Washington,16,2003
231221005,35,0,Baltimore,Cleveland,16,2003
231221006,19,3,Dallas,NY Giants,16,2003
231221014,27,10,St. Louis,Cincinnati,16,2003
231221029,20,14,Carolina,Detroit,16,2003
231221030,20,19,Jacksonville,New Orleans,16,2003
231221034,27,24,Tennessee,Houston,16,2003
231221023,40,24,Pittsburgh,San Diego,16,2003
231221021,31,28,San Francisco,Philadelphia,16,2003
231221026,28,10,Seattle,Arizona,16,2003
231221011,31,17,Denver,Indianapolis,16,2003
231222013,41,7,Green Bay,Oakland,16,2003
231227017,31,0,New England,Buffalo,17,2003
231227025,24,17,Seattle,San Francisco,17,2003
231227028,31,7,Philadelphia,Washington,17,2003
231228001,21,14,Atlanta,Jacksonville,17,2003
231228004,22,14,Cleveland,Cincinnati,17,2003
231228008,30,20,Detroit,St. Louis,17,2003
231228010,33,13,Tennessee,Tampa Bay,17,2003
231228012,31,3,Kansas City,Chicago,17,2003
231228015,23,21,Miami,NY Jets,17,2003
231228018,13,7,New Orleans,Dallas,17,2003
231228034,20,17,Indianapolis,Houston,17,2003
231228019,37,24,Carolina,NY Giants,17,2003
231228022,18,17,Arizona,Minnesota,17,2003
231228009,31,3,Green Bay,Denver,17,2003
231228024,21,14,San Diego,Oakland,17,2003
231228033,13,10,Baltimore,Pittsburgh,17,2003
230914001,33,31,Washington,Atlanta,2,2003
230914009,31,6,Green Bay,Detroit,2,2003
230914011,33,7,Indianapolis,Tennessee,2,2003
230914012,41,20,Kansas City,Pittsburgh,2,2003
230914014,27,24,St. Louis,San Francisco,2,2003
230914018,31,10,New Orleans,Houston,2,2003
230914020,21,10,Miami,NY Jets,2,2003
230914030,38,17,Buffalo,Jacksonville,2,2003
230914033,33,13,Baltimore,Cleveland,2,2003
230914022,38,0,Seattle,Arizona,2,2003
230914027,12,9,Carolina,Tampa Bay,2,2003
230914013,23,20,Oakland,Cincinnati,2,2003
230914021,31,10,New England,Philadelphia,2,2003
230914024,37,13,Denver,San Diego,2,2003
230914016,24,13,Minnesota,Chicago,2,2003
230915019,7,7,NY Giants,Dallas,2,2003
230921001,31,10,Tampa Bay,Atlanta,3,2003
230921004,17,10,Pittsburgh,Cincinnati,3,2003
230921008,23,13,Minnesota,Detroit,3,2003
230921010,27,12,Tennessee,New Orleans,3,2003
230921011,23,13,Indianapolis,Jacksonville,3,2003
230921017,23,16,New England,NY Jets,3,2003
230921034,42,14,Kansas City,Houston,3,2003
230921022,20,13,Arizona,Green Bay,3,2003
230921026,24,23,Seattle,St. Louis,3,2003
230921028,24,21,NY Giants,Washington,3,2003
230921024,24,10,Baltimore,San Diego,3,2003
230921025,13,12,Cleveland,San Francisco,3,2003
230921015,17,7,Miami,Buffalo,3,2003
230922007,31,10,Denver,Oakland,3,2003
230928002,23,13,Philadelphia,Buffalo,4,2003
230928005,21,14,Cincinnati,Cleveland,4,2003
230928014,37,13,St. Louis,Arizona,4,2003
230928016,35,7,Minnesota,San Francisco,4,2003
230928023,30,13,Tennessee,Pittsburgh,4,2003
230928028,20,17,Washington,New England,4,2003
230928034,24,20,Houston,Jacksonville,4,2003
230928013,34,31,Oakland,San Diego,4,2003
230928033,17,10,Kansas City,Baltimore,4,2003
230928007,20,16,Denver,Detroit,4,2003
230928020,17,6,Dallas,NY Jets,4,2003
230928029,23,3,Carolina,Atlanta,4,2003
230928018,55,21,Indianapolis,New Orleans,4,2003
230929003,38,23,Green Bay,Chicago,4,2003
231005001,39,26,Minnesota,Atlanta,5,2003
231005002,22,16,Buffalo,Cincinnati,5,2003
231005003,24,21,Chicago,Oakland,5,2003
231005006,24,7,Dallas,Arizona,5,2003
231005009,35,13,Green Bay,Seattle,5,2003
231005012,24,23,Kansas City,Denver,5,2003
231005017,38,30,New England,Tennessee,5,2003
231005019,23,10,Miami,NY Giants,5,2003
231005029,19,13,Carolina,New Orleans,5,2003
231005030,27,21,Jacksonville,San Diego,5,2003
231005021,27,25,Philadelphia,Washington,5,2003
231005025,24,17,San Francisco,Detroit,5,2003
231005023,33,13,Cleveland,Pittsburgh,5,2003
231006027,38,35,Indianapolis,Tampa Bay,5,2003
231012005,13,7,Cleveland,Oakland,6,2003
231012006,23,21,Dallas,Philadelphia,6,2003
231012009,40,34,Kansas City,Green Bay,6,2003
231012010,38,17,Tennessee,Houston,6,2003
231012011,23,20,Carolina,Indianapolis,6,2003
231012017,17,6,New England,NY Giants,6,2003
231012018,20,13,New Orleans,Chicago,6,2003
231012028,35,13,Tampa Bay,Washington,6,2003
231012030,24,10,Miami,Jacksonville,6,2003
231012007,17,14,Denver,Pittsburgh,6,2003
231012020,30,3,NY Jets,Buffalo,6,2003
231012022,26,18,Baltimore,Arizona,6,2003
231012026,20,19,Seattle,San Francisco,6,2003
231013014,36,0,St. Louis,Atlanta,6,2003
231019001,45,17,New Orleans,Atlanta,7,2003
231019004,34,26,Cincinnati,Baltimore,7,2003
231019005,26,20,San Diego,Cleveland,7,2003
231019008,38,7,Dallas,Detroit,7,2003
231019014,34,24,St. Louis,Green Bay,7,2003
231019015,19,13,New England,Miami,7,2003
231019016,28,20,Minnesota,Denver,7,2003
231019019,14,10,Philadelphia,NY Giants,7,2003
231019029,37,17,Tennessee,Carolina,7,2003
231019034,19,14,NY Jets,Houston,7,2003
231019002,24,7,Buffalo,Washington,7,2003
231019025,24,7,San Francisco,Tampa Bay,7,2003
231019026,24,17,Seattle,Chicago,7,2003
231020013,17,10,Kansas City,Oakland,7,2003
231026003,24,16,Chicago,Detroit,8,2003
231026004,27,24,Cincinnati,Seattle,8,2003
231026016,29,17,NY Giants,Minnesota,8,2003
231026017,9,3,New England,Cleveland,8,2003
231026018,23,20,Carolina,New Orleans,8,2003
231026023,33,21,St. Louis,Pittsburgh,8,2003
231026027,16,0,Tampa Bay,Dallas,8,2003
231026030,30,17,Tennessee,Jacksonville,8,2003
231026033,26,6,Baltimore,Denver,8,2003
231026022,16,13,Arizona,San Francisco,8,2003
231026011,30,21,Indianapolis,Houston,8,2003
231026021,24,17,Philadelphia,NY Jets,8,2003
231026012,38,5,Kansas City,Buffalo,8,2003
231027024,26,10,Miami,San Diego,8,2003
231102003,20,7,Chicago,San Diego,9,2003
231102008,23,13,Detroit,Oakland,9,2003
231102015,23,17,Indianapolis,Miami,9,2003
231102020,31,28,NY Giants,NY Jets,9,2003
231102027,17,14,New Orleans,Tampa Bay,9,2003
231102033,24,17,Baltimore,Jacksonville,9,2003
231102034,14,10,Houston,Carolina,9,2003
231102022,17,14,Arizona,Cincinnati,9,2003
231102026,23,16,Seattle,Pittsburgh,9,2003
231102001,23,16,Philadelphia,Atlanta,9,2003
231102006,21,14,Dallas,Washington,9,2003
231102025,30,10,San Francisco,St. Louis,9,2003
231102016,30,27,Green Bay,Minnesota,9,2003
231103007,30,26,New England,Denver,9,2003
240909017,27,24,New England,Indianapolis,1,2004
240911015,17,7,Tennessee,Miami,1,2004
240912002,13,10,Jacksonville,Buffalo,1,2004
240912003,20,16,Detroit,Chicago,1,2004
240912005,20,3,Cleveland,Baltimore,1,2004
240912014,17,10,St. Louis,Arizona,1,2004
240912018,21,7,Seattle,New Orleans,1,2004
240912020,31,24,NY Jets,Cincinnati,1,2004
240912023,24,21,Pittsburgh,Oakland,1,2004
240912028,16,10,Washington,Tampa Bay,1,2004
240912034,27,20,San Diego,Houston,1,2004
240912016,35,17,Minnesota,Dallas,1,2004
240912021,31,17,Philadelphia,NY Giants,1,2004
240912025,21,19,Atlanta,San Francisco,1,2004
240912007,34,24,Denver,Kansas City,1,2004
240913029,24,14,Green Bay,Carolina,1,2004
241114001,24,14,Atlanta,Tampa Bay,10,2004
241114005,24,10,Pittsburgh,Cleveland,10,2004
241114010,19,17,Chicago,Tennessee,10,2004
241114011,49,14,Indianapolis,Houston,10,2004
241114014,23,12,St. Louis,Seattle,10,2004
241114018,27,20,New Orleans,Kansas City,10,2004
241114020,20,17,Baltimore,NY Jets,10,2004
241114030,23,17,Jacksonville,Detroit,10,2004
241114028,17,10,Cincinnati,Washington,10,2004
241114009,34,31,Green Bay,Minnesota,10,2004
241114022,17,14,Arizona,NY Giants,10,2004
241114025,37,27,Carolina,San Francisco,10,2004
241114017,29,6,New England,Buffalo,10,2004
241115006,49,21,Philadelphia,Dallas,10,2004
241121002,37,17,Buffalo,St. Louis,11,2004
241121003,41,10,Indianapolis,Chicago,11,2004
241121004,19,14,Pittsburgh,Cincinnati,11,2004
241121005,10,7,NY Jets,Cleveland,11,2004
241121016,22,19,Minnesota,Detroit,11,2004
241121018,34,13,Denver,New Orleans,11,2004
241121027,35,3,Tampa Bay,San Francisco,11,2004
241121029,35,10,Carolina,Arizona,11,2004
241121030,18,15,Tennessee,Jacksonville,11,2004
241121033,30,10,Baltimore,Dallas,11,2004
241121013,23,17,San Diego,Oakland,11,2004
241121026,24,17,Seattle,Miami,11,2004
241121019,14,10,Atlanta,NY Giants,11,2004
241121021,28,6,Philadelphia,Washington,11,2004
241121034,16,13,Green Bay,Houston,11,2004
241122012,27,19,New England,Kansas City,11,2004
241125008,41,9,Indianapolis,Detroit,12,2004
241125006,21,7,Dallas,Chicago,12,2004
241128004,58,48,Cincinnati,Cleveland,12,2004
241128012,34,31,San Diego,Kansas City,12,2004
241128016,27,16,Minnesota,Jacksonville,12,2004
241128019,27,6,Philadelphia,NY Giants,12,2004
241128023,16,7,Pittsburgh,Washington,12,2004
241128029,21,14,Carolina,Tampa Bay,12,2004
241128034,31,21,Houston,Tennessee,12,2004
241128001,24,21,Atlanta,New Orleans,12,2004
241128017,24,3,New England,Baltimore,12,2004
241128022,13,3,NY Jets,Arizona,12,2004
241128025,24,17,Miami,San Francisco,12,2004
241128026,38,9,Buffalo,Seattle,12,2004
241128007,25,24,Oakland,Denver,12,2004
241129009,45,17,Green Bay,St. Louis,12,2004
